address,new_url,iframe,action_url
สำนักงานแรงงานจังหวัดยโสธร ศาลากลางจังหวัด ชั้น4 ถนนแจ้งสนิท อำเภอเมือง จังหวัดยโสธร 35000,yasothon2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15359.784486828241!2d104.18260142912611!3d15.753989226959751!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3117c97ddb0e3513%3A0x5294cb449c3d11ff!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4ouC5guC4quC4mOC4ow!5e0!3m2!1sen!2sth!4v1545023127797"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://yasothon2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดร้อยเอ็ด ศาลากลางจังหวัด ชั้น1 ถนนเทวาภิบาล ตำบลในเมือง อำเภอเมือง จังหวัดร้อยเอ็ด 45000,roiet2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d30671.708444497148!2d103.60181712702705!3d16.067380877761437!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3117fda5ea96feb5%3A0xeb4a4bb04c0a2f09!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lij4LmJ4Lit4Lii4LmA4Lit4LmH4LiU!5e0!3m2!1sen!2sth!4v1545023153745"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://roiet2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดเลย ศาลากลางจังหวัด หลังเก่า ชั้น2 ถนนมลิวรรณ ตำบลกุดป่อง อำเภอเมือง จังหวัดเลย 42000,loei2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d60897.74501725322!2d101.63267523163813!3d17.45449326790905!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x31213bffffffffff%3A0x438f4a2a829cd40c!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC5gOC4peC4og!5e0!3m2!1sen!2sth!4v1545023198833"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://loei2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดศรีสะเกษ ศาลากลางจังหวัด ชั้น2 ถนนเทพา อำเภอเมือง จังหวัดศรีสะเกษ 33000,sisaket2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7703.39174766769!2d104.31718053488768!3d15.12008120000001!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3116e2daae5cc595%3A0x6692d8c1d3c133d8!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lio4Lij4Li14Liq4Liw4LmA4LiB4Lip!5e0!3m2!1sen!2sth!4v1545023593855"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://sisaket2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดสกลนคร ศาลากลางจังหวัด ชั้น1 ตำบลธาตุเชิงมุม อำเภอเมือง จังหวัดสกลนคร 47000,sakonnakhon2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3812.297084961827!2d104.13623136491762!3d17.155753613959636!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x313cf2cbf8b285c9%3A0x299934e71e0344fb!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC4quC4p-C4seC4quC4lOC4tOC4geC4suC4o-C5geC4peC4sOC4hOC4uOC5ieC4oeC4hOC4o-C4reC4h-C5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4quC4geC4peC4meC4hOC4ow!5e0!3m2!1sen!2sth!4v1545023624847"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://sakonnakhon2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดสุรินทร์ 499/1-2 ถนนธนสาร ตำบลในเมือง อำเภอเมือง จังหวัดสุรินทร์ 32000,surin2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7711.813839670264!2d103.49912862469924!3d14.886482327248796!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3119e236065a0131%3A0x54fba5842d19a50e!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4quC4uOC4o-C4tOC4meC4l-C4o-C5jA!5e0!3m2!1sen!2sth!4v1545023666638"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://surin2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดหนองคาย ศาลากลางจังหวัด ชั้น2 อำเภอเมือง จังหวัดหนองคาย 43000,nongkhai2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d242900.64653233456!2d102.86498300305286!3d17.963721969033823!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3124c40000000001%3A0x57bd1a851b23b9c9!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4q-C4meC4reC4h-C4hOC4suC4og!5e0!3m2!1sen!2sth!4v1545023688542"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://nongkhai2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดหนองบัวลำภู ศาลากลางจังหวัด ชั้น2 ถนนหนองบัวลำภู-เลย ตำบลลำภู อำเภอเมือง จังหวัดหนองบัวลำภู 39000,nongbualamphu2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d121931.47460254881!2d102.33066518333989!3d17.24987841777948!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3123eb96857a726d%3A0xe24ca755aefa3978!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LiI4Lix4LiU4Lir4Liy4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lir4LiZ4Lit4LiH4Lia4Lix4Lin4Lil4Liz4Lig4Li5!5e0!3m2!1sen!2sth!4v1545023739029"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://nongbualamphu2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดอำนาจเจริญ ศาลากลางจังหวัด ชั้น2 อำเภอเมือ จังหวัดอำนาจเจริญ 37000,amnatcharoen2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d61390.77440268626!2d104.6519107777915!3d15.913083421247304!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x311622c428f7915b%3A0x58d6aedbf3b963a!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4reC4s-C4meC4suC4iOC5gOC4iOC4o-C4tOC4jQ!5e0!3m2!1sen!2sth!4v1545023778988"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://amnatcharoen2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดอุดรธานี ศาลากลางจังหวัด อาคาร 2 ชั้น 5 อำเภอเมือง จังหวัดอุดรธานี 41000,udonthani2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3806.928623485537!2d102.78518461492014!3d17.415212706585653!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x31239d6bebbd3a83%3A0x3e3e37263dfab4de!2sUdon+Thani+Provincial+Hall!5e0!3m2!1sen!2sth!4v1545024006102"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://udonthani2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดอุบลราชธานี ศาลากลางจังหวัดอุบลราชธานี ชั้น 2 ถนนแจ้งสนิท ตำบลแจระแม อำเภอเมือง จังหวัดอุบลราชธานี 34000,ubonratchathani2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15396.317901930717!2d104.81400657905814!3d15.263461130987787!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x31168876e63fa12b%3A0x68b0ceca16081e5!2z4Lio4Liy4Lil4Liy4LiB4Lil4Liy4LiH4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lit4Li44Lia4Lil4Lij4Liy4LiK4LiY4Liy4LiZ4Li1!5e0!3m2!1sen!2sth!4v1545024061011"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://ubonratchathani2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดกำแพงเพชร ศาลากลางจังหวัด ชั้น2 ตำบลหนองปลิง อำเภอเมือง จังหวัดกำแพงเพชร 62000,kamphaengphet2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3824.42658578236!2d99.50908391491183!3d16.55502173063274!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30de186c94dbdb8d%3A0x9bdc3610290b37fd!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LiI4Lix4LiU4Lir4Liy4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4LiB4Liz4LmB4Lie4LiH4LmA4Lie4LiK4Lij!5e0!3m2!1sen!2sth!4v1545024101538"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://kamphaengphet2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดเพชรบูรณ์ ศาลากลางจังหวัด ชั้น 3 ถนนสระบุรี-หล่มสัก ตำบลสะเดียง อำเภอเมืองเพชรบูรณ์ จังหวัดเพชรบูรณ์ 67000,phetchabun2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15305.995041783615!2d101.14528367922763!3d16.450263897760273!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x31203a8356cf992f%3A0x66048968084f6b67!2sPhetchabun+Provincial+Labor+Protection+and+Welfare+Office!5e0!3m2!1sen!2sth!4v1545024136946"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://phetchabun2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดเชียงราย ศูนย์ราชการกระทรวงแรงงาน ถนนศูนย์ราชการ ตำบลริมกก อำเภอเมือง จังหวัดเชียงราย 57100,chiangrai2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3750.862990286788!2d99.864109864948!3d19.93017762974564!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30d7071a25af6f31%3A0x9888393dd282bc14!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4LmA4LiK4Li14Lii4LiH4Lij4Liy4Lii!5e0!3m2!1sen!2sth!4v1545024162017"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://chiangrai2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดเชียงใหม่ ศาลากลางจังหวัด ชั้น1 ถนนโชตนา อำเภอเมือง จ.เชียงใหม่ 50300,chiangmai2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3776.116883052712!2d98.96899276493536!3d18.83747006432178!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30da3b0703ec3657%3A0xf72d746416cc8de3!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4LmA4LiK4Li14Lii4LiH4LmD4Lir4Lih4LmI!5e0!3m2!1sen!2sth!4v1545024184809"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://chiangmai2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดตาก ศาลาากลางจังหวัด ชั้น1 ถนนพหลโยธิน อำเภอเมือง จังหวัดตาก 63000,tak2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3817.831416328832!2d99.123147814915!3d16.88423202156496!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30ddd9c31c30d2c5%3A0x4a824fdf5715bcbb!2sTak+Provincial+Hall!5e0!3m2!1sen!2sth!4v1545024215021"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://tak2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดนครสวรรค์ ศาลากลางจังหวัด ชั้น3 ถนนสวรรค์วิถี อำเภอเมือง จังหวัดนครสวรรค์ 60000,nakhonsawan2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3841.0440885312496!2d100.12430931490397!3d15.69581115350559!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30e04f077668b7ff%3A0xf36187f5e3d435a6!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4LiZ4LiE4Lij4Liq4Lin4Lij4Lij4LiE4LmM!5e0!3m2!1sen!2sth!4v1545024233455"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://nakhonsawan2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดน่าน ศาลากลางชั้น 1 ตำบลไชยสถาน อำเภอเมือง จังหวัดน่าน 55000,nan2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3777.0253357960783!2d100.73044036493486!3d18.797024215566633!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x4add4980829cc2cf!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LiI4Lix4LiU4Lir4Liy4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4LiZ4LmI4Liy4LiZ!5e0!3m2!1sen!2sth!4v1545024285570"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://nan2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดพะเยา ศาลากลางจังหวัด (หลังเก่า) ชั้น2 อำเภอเมือง จังหวัดพะเยา 560000,phayao2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d60286.52998110291!2d99.84877193656531!3d19.199214834679573!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30d82cd324b142d9%3A0x9952f6a137dbad38!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4nuC4sOC5gOC4ouC4sg!5e0!3m2!1sen!2sth!4v1545024311123"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://phayao2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดพิจิตร ศาลากลางจังหวัด อาคารใหม่ ชั้น2 ต.ท่าหลวง อ.เมือง จ.พิจิตร 66000,phichit2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7654.07433523542!2d100.36959702475303!3d16.42293864578566!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30dfe5b5c0b64089%3A0xddd4165ebfb6025c!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4nuC4tOC4iOC4tOC4leC4ow!5e0!3m2!1sen!2sth!4v1545024331511"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://phichit2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดพิษณุโลก ศาลากลางจังหวัดหลังใหม่ ชั้น3 ถนนวังจันทร์ อำเภอเมือง จังหวัดพิษณุโลก 65000,phitsanulok2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7638.09743767526!2d100.26233797476829!3d16.823939023325373!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30dfbd0370c90147%3A0x417e35a24587926d!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lie4Li04Lip4LiT4Li44LmC4Lil4LiB!5e0!3m2!1sen!2sth!4v1545024353231"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://phitsanulok2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดแพร่ ศาลากลางจังหวัด ชั้น4 ถนนไชยบูรณ์ ตำบลในเวียง อำเภอเมือง จังหวัดแพร่ 54000,phrae2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7583.148091577629!2d100.12928292482151!3d18.137451246302746!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30d8c2670bc041df%3A0xd8f8e560623e5646!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC5geC4nuC4o-C5iA!5e0!3m2!1sen!2sth!4v1545024373194"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://phrae2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดแม่ฮ่องสอน ศาลากลางจังหวัด ชั้น 1 ถนนขุนลุมประพาส อำเภอเมือง จังหวัดแม่ฮ่องสอน 58000,maehongson2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3765.867869819939!2d97.96237701494043!3d19.288111350283017!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30daa5f1aaaaaaab%3A0x92f14136e91c3f41!2sMae+Hong+Son+City+Hall!5e0!3m2!1sen!2sth!4v1545024436302"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://maehongson2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดลำปาง ศาลากลางจังหวัดชั้น 2 ถนนวชิราวุธดำเนิน ตำบลพระบาท อำเภอเมือง จังหวัดลำปาง 52000,lampang2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3788.95284186838!2d99.54206651492899!3d18.25798328191724!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30d96b9c2513819f%3A0xda924f35ec3cc15f!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4peC4s-C4m-C4suC4hw!5e0!3m2!1sen!2sth!4v1545024492879"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://lampang2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดลำพูน อาคารศูนย์ราชการกระทรวงแรงงาน ชั้น 4A หมู่10 ตำบลบ้านกลาง อำเภอเมือง จังหวัดลำพูน 51000,lamphun2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3782.1521202799245!2d99.03567751493235!3d18.567179372592967!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30dbd2c1d36b9d41%3A0x18578f8e9ba9f447!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lil4Liz4Lie4Li54LiZ!5e0!3m2!1sen!2sth!4v1545024520204"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://lamphun2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดสุโขทัย ศาลากลางจังหวัด ชั้น4 ถนนนิกรเกษม อำเภอเมือง จังหวัดสุโขทัย 64000,sukhothai2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3815.365134552843!2d99.82426441491609!3d17.005750718175342!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30de55cdaaaaaaab%3A0x232850fb41be5401!2sSukhothai+City+Hall!5e0!3m2!1sen!2sth!4v1545024582281"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://sukhothai2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดอุตรดิตถ์ ศาลากลางจังหวัด ชั้น2 ถนนประชานิมิตร อำเภอเมือง จังหวัดอุตรดิตถ์ 53000,uttaradit2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15210.555270532028!2d100.0712187294117!3d17.619877908128462!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30df30185bce1b53%3A0x8861d9f703db280d!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LiI4Lix4LiU4Lir4Liy4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lit4Li44LiV4Lij4LiU4Li04LiV4LiW4LmM!5e0!3m2!1sen!2sth!4v1545024706375"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://uttaradit2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดอุทัยธานี ศาลากลางจังหวัด (หลังเก่า) ชั้น2 ถนนศรีอุทัย ตำบลอุทัยใหม่ จังหวัดอุทัยธานี 61000,uthaithani2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7693.943328944217!2d100.02583442471568!3d15.378020851982173!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30e1af6efff4d077%3A0x76f0ca04718ea1d8!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4Liq4Lin4Lix4Liq4LiU4Li04LiB4Liy4Lij4LmB4Lil4Liw4LiE4Li44LmJ4Lih4LiE4Lij4Lit4LiH4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4Lit4Li44LiX4Lix4Lii4LiY4Liy4LiZ4Li1!5e0!3m2!1sen!2sth!4v1545024733362"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://uthaithani2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดกระบี่ อาคารศูนย์ราชการกระทรวงแรงงานจังหวัดกระบี่ ชั้น ๔ ถนนท่าเรือ ตำบลไสไทย อำเภอเมือง จังหวัดกระบี่ ๘๑๐๐๐,krabi2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3950.459369031173!2d98.90216921485987!3d8.054535455705572!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x305194bf3d103201%3A0x98603bb559bfea6!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4LiB4Lij4Liw4Lia4Li14LmI!5e0!3m2!1sen!2sth!4v1545024883327"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://krabi2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดชุมพร ศาลากลางจังหวัด ชั้น3 ตำบลนาชะอัง อำเภอเมือง จังหวัดชุมพร 86000,chumphon2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d323124.1915316949!2d99.10064374772354!3d10.715346764042021!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x30ff552d093c7cf7%3A0xd26538ea4bfa8a2e!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZ4LmB4Lij4LiH4LiH4Liy4LiZ4LiI4Lix4LiH4Lir4Lin4Lix4LiU4LiK4Li44Lih4Lie4Lij!5e0!3m2!1sen!2sth!4v1545025026669"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://chumphon2.mol.go.th/wp-admin/post.php?post=180&action=edit
สำนักงานแรงงานจังหวัดตรัง ศาลากลางจังหวัด ชั้น4 ถนนพระราม6 อำเภอเมือง จังหวัดตรัง 92000,trang2.mol.go.th,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7910.3875870822085!2d99.61305582454465!3d7.553836313963087!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x304d8c3400000001%3A0x273a9d1815c34bfd!2z4Liq4Liz4LiZ4Lix4LiB4LiH4Liy4LiZIOC5geC4o-C4h-C4h-C4suC4meC4iOC4seC4h-C4q-C4p-C4seC4lOC4leC4o-C4seC4hw!5e0!3m2!1sen!2sth!4v1545025050576"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://trang2.mol.go.th/wp-admin/post.php?post=180&action=edit
